38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,44:48:c1:a5:82:31,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,44:48:c1:a5:82:32,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:01:82,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:41,20:a6:cd:50:24:b2,38:17:c3:19:45:b2,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,80:8d:b7:55:25:e0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:92:31,38:17:c3:1f:09:90,a8:bd:27:4c:bd:30,38:17:c3:19:71:90,20:a6:cd:42:0b:f0,80:8d:b7:55:35:02,80:8d:b7:55:35:01,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:41,60:32:b1:3e:1a:b7,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,80:8d:b7:55:35:00,38:17:c3:19:55:50,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:1f:22:30,68:ff:7b:e4:af:39,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a2,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,44:48:c1:a5:82:20,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,00:4e:35:df:06:40,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,38:17:c3:1f:09:83,b4:5d:50:e1:92:21,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:a0,44:48:c1:a5:82:22,38:17:c3:1f:22:32,38:17:c3:1f:09:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,b4:5d:50:e1:96:50,a8:bd:27:4c:bd:31,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0b:e1,a8:bd:27:4c:bd:32,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:01:80,38:17:c3:19:45:a1,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:51,38:17:c3:1f:08:50,38:17:c3:1f:09:80,38:17:c3:1f:09:92,38:17:c3:19:45:a2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,b4:5d:50:e1:96:43,00:4e:35:de:d7:53,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:19:55:40,44:48:c1:91:95:b2,a8:bd:27:4c:bd:20,00:4e:35:de:d7:52,a8:bd:27:4c:bd:21,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,44:48:c1:91:95:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:08:42,38:17:c3:1f:08:52,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:0e:10,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:19:36:31,00:4e:35:df:0e:11,38:17:c3:19:36:22,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:19:36:21,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:df:27:02,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:11,00:4e:35:df:27:10,x,y,label
-52,-66,-52,-52,-62,-62,-62,-66,-66,-66,-65,-70,-24,-48,-49,-48,-70,-64,-73,-73,-74,-73,-73,-67,-65,-66,-67,-70,-70,-68,-71,-71,-75,-77,-74,-76,-80,-76,-77,-81,-80,-81,-100,-82,-90,-100,-62,-66,-66,-49,-70,-74,-73,-71,-66,-71,-100,-76,-74,-76,-76,-81,-86,-100,-87,-100,-68,-71,-75,-74,-75,-82,-84,-84,-100,-77,-77,-100,-85,-84,-84,-86,-70,-83,-100,-77,-85,-86,-100,-83,-81,-76,-84,-70,-100,-84,-75,-83,-83,-100,-82,-74,-81,-86,-85,-80,-100,-70,-85,-87,-81,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-51,-68,-53,-53,-62,-62,-62,-65,-66,-65,-64,-71,-24,-48,-49,-48,-71,-63,-73,-73,-74,-75,-75,-67,-65,-66,-67,-70,-70,-68,-72,-72,-75,-77,-100,-75,-100,-76,-76,-81,-80,-81,-100,-79,-88,-100,-62,-66,-66,-49,-71,-74,-75,-71,-66,-73,-74,-76,-75,-76,-76,-81,-100,-100,-87,-90,-67,-67,-75,-75,-75,-82,-84,-84,-76,-77,-100,-100,-85,-85,-84,-86,-67,-83,-100,-77,-85,-86,-100,-100,-81,-76,-100,-70,-100,-84,-75,-83,-83,-100,-82,-74,-100,-100,-85,-100,-100,-70,-85,-100,-81,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-51,-64,-51,-51,-57,-57,-57,-67,-67,-64,-65,-71,-23,-48,-52,-52,-71,-63,-71,-72,-72,-71,-71,-67,-67,-67,-67,-70,-70,-70,-71,-70,-74,-77,-100,-75,-78,-75,-75,-81,-81,-81,-100,-79,-88,-100,-57,-67,-65,-52,-71,-72,-71,-71,-67,-71,-74,-75,-73,-75,-79,-81,-100,-100,-85,-90,-67,-67,-73,-73,-79,-82,-100,-100,-76,-100,-100,-100,-81,-82,-100,-86,-67,-100,-100,-77,-82,-85,-100,-83,-100,-76,-87,-70,-100,-100,-79,-83,-83,-100,-82,-100,-78,-100,-85,-79,-100,-100,-85,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-67,-52,-52,-58,-58,-58,-66,-66,-66,-66,-72,-24,-48,-49,-52,-72,-64,-72,-72,-72,-71,-71,-100,-67,-66,-66,-69,-100,-68,-70,-71,-75,-75,-73,-75,-79,-74,-74,-81,-81,-82,-88,-80,-89,-87,-58,-67,-66,-52,-72,-72,-71,-100,-67,-71,-73,-75,-75,-75,-79,-81,-100,-100,-86,-87,-64,-64,-75,-75,-80,-83,-84,-84,-74,-75,-78,-100,-81,-82,-84,-83,-65,-84,-73,-100,-82,-84,-100,-83,-81,-100,-87,-75,-100,-100,-79,-100,-100,-100,-100,-73,-78,-100,-100,-79,-100,-100,-85,-100,-81,-82,-87,-100,-86,-86,-83,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-65,-52,-52,-58,-58,-58,-67,-66,-66,-66,-73,-25,-45,-50,-50,-72,-64,-72,-72,-72,-71,-71,-100,-67,-66,-67,-69,-69,-67,-71,-71,-75,-76,-73,-75,-80,-75,-74,-81,-81,-81,-88,-79,-88,-88,-58,-67,-67,-52,-73,-72,-71,-70,-67,-71,-73,-75,-74,-75,-79,-81,-100,-100,-86,-87,-65,-64,-74,-74,-80,-83,-79,-79,-78,-74,-78,-100,-81,-81,-84,-83,-65,-84,-74,-100,-81,-84,-100,-83,-81,-73,-87,-72,-84,-100,-79,-84,-82,-100,-83,-73,-78,-100,-100,-79,-100,-72,-85,-100,-82,-81,-87,-100,-86,-86,-83,-88,-87,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-64,-52,-52,-57,-58,-58,-67,-67,-67,-66,-73,-24,-66,-50,-49,-73,-64,-73,-73,-72,-71,-71,-100,-100,-66,-67,-69,-69,-67,-71,-71,-75,-76,-73,-75,-79,-74,-74,-82,-82,-82,-88,-79,-88,-88,-58,-67,-66,-49,-73,-73,-71,-70,-67,-71,-73,-75,-75,-75,-79,-81,-100,-100,-86,-87,-65,-64,-75,-75,-79,-82,-84,-85,-78,-74,-79,-79,-81,-81,-84,-85,-65,-86,-74,-79,-81,-85,-100,-100,-81,-73,-100,-73,-84,-100,-79,-84,-82,-100,-83,-73,-100,-100,-100,-100,-100,-72,-85,-100,-82,-81,-88,-100,-86,-100,-83,-87,-87,-85,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-64,-52,-52,-58,-58,-58,-67,-66,-66,-66,-73,-24,-45,-49,-49,-73,-63,-72,-72,-72,-71,-71,-100,-66,-66,-67,-70,-70,-69,-71,-71,-75,-76,-73,-75,-78,-74,-74,-83,-82,-82,-100,-85,-88,-88,-58,-67,-66,-49,-73,-72,-71,-69,-100,-71,-72,-75,-74,-75,-79,-81,-100,-100,-86,-87,-64,-64,-74,-74,-80,-83,-84,-85,-74,-73,-79,-79,-83,-82,-82,-84,-65,-86,-74,-79,-82,-84,-100,-100,-81,-73,-87,-73,-84,-86,-80,-84,-82,-100,-83,-73,-79,-87,-100,-79,-100,-72,-85,-100,-82,-81,-88,-100,-100,-100,-100,-87,-87,-85,-83,-85,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-65,-52,-52,-58,-58,-58,-67,-67,-66,-66,-73,-24,-43,-49,-49,-73,-63,-72,-72,-72,-71,-71,-66,-66,-66,-66,-70,-70,-69,-71,-71,-75,-76,-73,-75,-79,-74,-74,-83,-82,-82,-100,-82,-100,-100,-58,-67,-66,-49,-73,-72,-71,-69,-100,-71,-72,-76,-73,-75,-79,-81,-100,-85,-87,-100,-64,-65,-73,-73,-80,-83,-84,-85,-74,-73,-79,-79,-80,-81,-82,-86,-65,-86,-74,-79,-81,-85,-100,-84,-100,-100,-86,-73,-100,-85,-79,-100,-100,-87,-100,-73,-80,-87,-100,-79,-100,-100,-85,-100,-100,-100,-88,-85,-100,-100,-100,-87,-87,-85,-100,-84,-83,-84,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-54,-62,-54,-54,-58,-58,-58,-68,-68,-64,-63,-69,-25,-43,-49,-49,-69,-62,-73,-73,-73,-71,-71,-66,-64,-64,-66,-70,-70,-69,-71,-71,-78,-76,-71,-78,-77,-79,-79,-82,-82,-83,-100,-82,-100,-100,-58,-68,-63,-49,-69,-73,-70,-69,-100,-71,-72,-76,-77,-80,-79,-83,-88,-85,-87,-100,-61,-61,-78,-78,-80,-86,-100,-100,-67,-67,-76,-77,-84,-83,-82,-88,-65,-100,-67,-77,-83,-86,-100,-84,-100,-100,-86,-100,-100,-65,-80,-100,-100,-87,-100,-71,-77,-86,-100,-77,-100,-67,-85,-100,-100,-100,-89,-85,-100,-100,-85,-100,-89,-100,-100,-84,-83,-84,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-51,-66,-51,-51,-57,-57,-57,-67,-67,-63,-63,-69,-25,-46,-51,-51,-69,-68,-74,-73,-74,-70,-70,-64,-64,-61,-64,-100,-100,-68,-71,-71,-78,-50,-72,-78,-78,-80,-80,-85,-85,-85,-100,-83,-100,-100,-58,-67,-63,-52,-69,-73,-70,-100,-100,-71,-100,-78,-78,-81,-100,-85,-86,-100,-100,-100,-64,-61,-78,-79,-100,-86,-100,-100,-67,-67,-76,-77,-84,-85,-83,-88,-100,-100,-67,-77,-83,-86,-100,-100,-80,-100,-100,-100,-100,-84,-80,-100,-100,-88,-100,-72,-78,-86,-100,-78,-80,-67,-86,-100,-100,-100,-89,-100,-100,-100,-85,-100,-89,-100,-100,-100,-100,-100,-100,-81,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-51,-64,-51,-51,-59,-59,-59,-67,-67,-63,-63,-68,-24,-43,-53,-53,-68,-61,-72,-72,-72,-70,-70,-64,-62,-62,-64,-100,-100,-74,-70,-70,-78,-71,-71,-78,-78,-79,-79,-85,-85,-85,-100,-80,-100,-100,-59,-68,-63,-52,-68,-73,-70,-100,-61,-70,-71,-78,-76,-79,-80,-85,-86,-84,-100,-100,-59,-61,-76,-79,-100,-86,-100,-100,-68,-67,-76,-77,-85,-84,-84,-87,-60,-100,-67,-77,-84,-86,-70,-83,-80,-100,-87,-100,-100,-83,-80,-100,-100,-88,-100,-72,-78,-86,-85,-78,-80,-67,-86,-100,-100,-100,-89,-84,-100,-100,-85,-100,-89,-100,-100,-84,-100,-100,-100,-81,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-51,-66,-51,-51,-57,-57,-57,-68,-68,-64,-64,-69,-24,-43,-53,-52,-69,-61,-72,-72,-72,-70,-70,-64,-62,-62,-64,-100,-100,-74,-70,-70,-78,-71,-72,-78,-78,-79,-79,-85,-85,-84,-100,-80,-100,-100,-57,-68,-64,-52,-69,-73,-70,-100,-61,-70,-72,-78,-76,-80,-81,-85,-86,-84,-100,-100,-59,-61,-76,-77,-81,-100,-82,-82,-68,-67,-100,-100,-84,-84,-84,-86,-60,-82,-67,-100,-84,-85,-70,-83,-80,-100,-87,-100,-100,-83,-100,-100,-100,-88,-100,-72,-78,-86,-85,-78,-80,-67,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-81,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-51,-65,-51,-51,-58,-58,-58,-68,-68,-63,-63,-69,-25,-46,-52,-52,-69,-63,-73,-73,-73,-71,-71,-100,-61,-62,-65,-71,-100,-71,-71,-71,-79,-70,-72,-78,-78,-79,-80,-100,-100,-83,-100,-85,-100,-100,-58,-68,-63,-52,-69,-73,-71,-100,-61,-72,-72,-79,-75,-80,-81,-100,-87,-85,-88,-100,-62,-62,-75,-74,-80,-100,-82,-82,-67,-68,-100,-100,-84,-84,-84,-85,-63,-82,-68,-100,-84,-86,-83,-83,-100,-100,-87,-68,-100,-83,-82,-100,-100,-85,-100,-72,-77,-100,-84,-77,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-52,-66,-52,-52,-59,-59,-59,-67,-67,-62,-63,-70,-25,-44,-52,-52,-70,-74,-73,-72,-73,-71,-71,-100,-61,-63,-66,-71,-100,-66,-71,-71,-78,-70,-71,-78,-78,-80,-80,-100,-100,-84,-100,-85,-100,-100,-59,-67,-63,-52,-70,-73,-71,-100,-63,-71,-71,-78,-74,-80,-80,-100,-87,-85,-88,-100,-62,-63,-74,-74,-80,-84,-81,-82,-68,-68,-100,-76,-84,-85,-81,-86,-63,-81,-68,-100,-85,-86,-83,-83,-100,-68,-87,-68,-100,-85,-82,-83,-80,-86,-100,-72,-77,-100,-84,-77,-100,-100,-83,-100,-100,-100,-100,-84,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-54,-66,-54,-54,-57,-57,-56,-72,-72,-59,-59,-66,-23,-49,-58,-57,-66,-74,-71,-72,-72,-72,-72,-100,-62,-63,-68,-71,-100,-53,-71,-71,-78,-67,-71,-78,-77,-75,-75,-100,-100,-80,-100,-82,-100,-100,-57,-72,-59,-58,-66,-73,-72,-100,-63,-71,-71,-78,-73,-75,-74,-100,-84,-85,-85,-100,-62,-61,-72,-74,-74,-84,-81,-82,-68,-68,-76,-76,-84,-85,-81,-86,-61,-81,-68,-77,-82,-86,-83,-83,-100,-68,-84,-68,-82,-82,-74,-83,-80,-87,-81,-100,-76,-85,-84,-77,-100,-100,-83,-85,-100,-100,-100,-84,-85,-86,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-58,-67,-58,-58,-56,-56,-56,-72,-71,-61,-61,-67,-27,-52,-57,-57,-67,-60,-72,-71,-72,-73,-73,-100,-64,-64,-68,-100,-100,-65,-70,-70,-79,-74,-71,-80,-77,-76,-76,-80,-80,-80,-100,-82,-100,-100,-56,-72,-61,-58,-67,-72,-73,-100,-100,-70,-100,-78,-73,-76,-76,-80,-84,-100,-85,-100,-61,-61,-72,-73,-75,-84,-100,-100,-67,-67,-76,-100,-80,-81,-83,-84,-61,-100,-67,-77,-81,-85,-100,-83,-74,-70,-84,-100,-82,-83,-76,-100,-100,-87,-81,-72,-76,-85,-100,-77,-100,-100,-100,-85,-74,-74,-85,-100,-84,-85,-85,-85,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-86,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-54,-69,-54,-53,-56,-56,-56,-71,-71,-60,-60,-67,-26,-47,-57,-57,-67,-61,-73,-73,-73,-73,-72,-100,-64,-64,-68,-100,-100,-72,-71,-71,-79,-68,-71,-79,-76,-75,-75,-80,-79,-80,-100,-79,-100,-100,-56,-72,-60,-58,-67,-73,-72,-100,-100,-71,-100,-79,-76,-76,-76,-79,-85,-100,-85,-100,-62,-61,-77,-73,-75,-84,-100,-100,-68,-71,-76,-100,-80,-83,-81,-83,-61,-100,-67,-77,-82,-83,-100,-82,-74,-70,-84,-100,-82,-83,-76,-100,-100,-85,-81,-72,-76,-85,-100,-77,-100,-69,-84,-84,-74,-64,-85,-100,-84,-85,-85,-86,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-86,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
