60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:14:00,38:17:c3:1f:14:02,44:48:c1:91:d0:11,b4:5d:50:e1:96:42,38:17:c3:1f:14:12,b4:5d:50:e1:96:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d1,44:48:c1:91:95:a0,9c:d6:43:60:92:e0,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:1f:09:80,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,44:48:c1:91:95:a1,44:48:c1:91:95:b3,38:17:c3:1f:19:d1,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f0,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,44:48:c1:91:d0:02,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:00,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:80,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,44:48:c1:91:95:a2,38:17:c3:1f:09:81,20:a6:cd:42:13:f1,44:48:c1:91:aa:30,b6:e6:2d:69:d5:58,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,38:17:c3:19:71:90,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:80,38:17:c3:19:71:82,68:ff:7b:e4:af:39,38:17:c3:19:36:30,38:17:c3:1e:ff:00,38:17:c3:19:36:32,80:8d:b7:55:29:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:42,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:01,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-70,-70,-65,-65,-65,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-73,-100,-100,-100,-100,-100,-100,-66,-72,-100,-72,-100,-100,-71,-72,-71,-72,-72,-71,-71,-76,-77,-74,-100,-100,-76,-76,-100,-100,-89,-91,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,376,692,1780335246924
-85,-100,-100,-100,-100,-100,-100,-71,-70,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-100,-72,-100,-100,-100,-100,-100,-100,-65,-72,-100,-72,-100,-100,-67,-70,-71,-72,-72,-69,-70,-76,-77,-100,-100,-100,-76,-76,-100,-100,-88,-89,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,376,692,1782058295725
-100,-100,-100,-100,-100,-100,-100,-66,-64,-70,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-60,-77,-100,-77,-100,-100,-74,-71,-74,-73,-74,-72,-71,-75,-75,-66,-71,-70,-75,-75,-100,-100,-87,-88,-85,-100,-100,-88,-100,-100,-100,-100,-93,-86,-86,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1848133102263
-100,-100,-100,-100,-100,-100,-100,-66,-65,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-76,-100,-77,-100,-93,-74,-70,-72,-72,-71,-71,-71,-75,-75,-69,-69,-70,-75,-75,-100,-100,-86,-88,-84,-100,-87,-87,-100,-100,-100,-94,-91,-86,-86,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1849956417991
-100,-100,-100,-100,-100,-100,-100,-66,-65,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-76,-100,-77,-100,-93,-75,-71,-72,-72,-71,-71,-72,-75,-75,-69,-69,-70,-75,-75,-100,-100,-86,-87,-84,-100,-87,-87,-100,-100,-100,-90,-91,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1851865689605
-90,-100,-100,-100,-100,-100,-100,-66,-67,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-73,-100,-100,-77,-100,-100,-100,-100,-100,-100,-60,-77,-100,-77,-100,-100,-75,-72,-71,-71,-71,-73,-72,-76,-75,-72,-71,-70,-75,-76,-81,-100,-87,-87,-100,-100,-87,-88,-100,-100,-100,-92,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1853743655750
-90,-100,-100,-100,-100,-100,-100,-66,-67,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-72,-72,-100,-100,-77,-100,-100,-100,-100,-100,-100,-67,-77,-100,-77,-100,-93,-73,-71,-71,-72,-72,-72,-70,-75,-75,-71,-69,-70,-75,-76,-81,-100,-88,-87,-100,-100,-89,-88,-100,-100,-100,-90,-91,-88,-86,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1855580838510
-90,-100,-100,-100,-100,-100,-90,-66,-67,-68,-68,-68,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-72,-100,-100,-78,-100,-100,-100,-100,-100,-100,-61,-77,-100,-78,-100,-93,-75,-71,-71,-72,-72,-72,-72,-75,-75,-71,-69,-70,-75,-75,-100,-84,-88,-88,-100,-90,-88,-88,-85,-100,-100,-90,-91,-88,-86,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,391,692,1857454571999
-91,-100,-100,-100,-100,-100,-100,-68,-69,-69,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-74,-78,-100,-100,-83,-100,-100,-100,-100,-100,-100,-63,-82,-100,-82,-100,-100,-71,-77,-73,-73,-73,-75,-76,-83,-84,-100,-100,-73,-85,-84,-78,-81,-86,-87,-100,-84,-87,-85,-81,-80,-100,-100,-93,-85,-83,-86,-100,-89,-84,-88,-88,-89,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1908083196667
-91,-100,-100,-100,-100,-100,-100,-68,-68,-68,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-67,-86,-100,-86,-100,-100,-73,-100,-73,-74,-73,-75,-74,-87,-87,-72,-72,-73,-86,-86,-78,-81,-86,-87,-100,-84,-86,-85,-81,-82,-100,-100,-100,-100,-83,-86,-100,-89,-84,-88,-89,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1910029362708
-91,-100,-100,-100,-100,-100,-100,-68,-68,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-67,-87,-100,-88,-100,-100,-73,-100,-75,-75,-75,-75,-74,-87,-87,-72,-72,-73,-86,-86,-100,-100,-86,-87,-100,-83,-86,-89,-81,-81,-100,-90,-91,-100,-100,-86,-100,-89,-100,-100,-89,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1911935015207
-91,-100,-100,-100,-100,-100,-100,-67,-68,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-77,-100,-100,-88,-100,-100,-100,-100,-100,-100,-67,-87,-100,-88,-100,-100,-73,-100,-74,-74,-75,-77,-76,-87,-86,-76,-75,-75,-86,-86,-100,-81,-86,-87,-100,-83,-86,-89,-100,-81,-100,-88,-90,-100,-100,-86,-100,-90,-100,-89,-90,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1913900897550
-100,-100,-100,-100,-100,-100,-100,-66,-66,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-77,-100,-100,-89,-100,-100,-100,-100,-100,-100,-68,-88,-100,-88,-100,-100,-72,-75,-74,-74,-75,-76,-76,-87,-87,-74,-75,-75,-87,-87,-100,-82,-87,-88,-100,-83,-88,-88,-100,-100,-100,-88,-93,-100,-100,-86,-100,-90,-100,-89,-90,-100,-89,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1915703267653
-93,-100,-100,-100,-100,-100,-100,-67,-68,-67,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-100,-100,-86,-100,-100,-100,-100,-100,-100,-64,-88,-100,-88,-100,-100,-72,-75,-74,-74,-74,-75,-76,-87,-87,-74,-74,-75,-87,-87,-100,-82,-88,-88,-83,-83,-88,-89,-100,-100,-88,-92,-93,-100,-100,-88,-100,-90,-86,-100,-90,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,406,692,1917602969371
-100,-100,-100,-100,-100,-100,-100,-75,-75,-72,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-76,-100,-100,-79,-100,-100,-100,-100,-100,-100,-66,-80,-100,-79,-100,-89,-73,-70,-72,-72,-72,-70,-70,-89,-89,-73,-74,-73,-88,-88,-86,-77,-87,-87,-82,-76,-100,-87,-78,-78,-88,-86,-86,-86,-86,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1967077048832
-100,-86,-100,-100,-100,-100,-100,-76,-77,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-76,-100,-100,-79,-100,-100,-100,-100,-100,-100,-63,-80,-100,-80,-100,-100,-75,-71,-72,-72,-72,-70,-71,-89,-88,-73,-74,-73,-88,-88,-82,-100,-86,-86,-100,-74,-87,-85,-100,-100,-88,-86,-86,-86,-86,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1969035352112
-89,-86,-100,-100,-100,-100,-100,-76,-78,-71,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-68,-82,-100,-81,-100,-100,-75,-71,-72,-72,-72,-72,-71,-90,-88,-73,-74,-75,-89,-88,-82,-100,-88,-86,-100,-73,-87,-85,-82,-82,-100,-86,-86,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1970931064924
-89,-100,-100,-100,-100,-100,-100,-77,-77,-73,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-83,-100,-100,-100,-100,-100,-100,-64,-84,-100,-83,-100,-100,-75,-71,-72,-72,-72,-72,-100,-90,-90,-74,-75,-74,-89,-100,-83,-100,-87,-90,-100,-72,-88,-87,-82,-82,-100,-87,-87,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1972812818361
-100,-100,-100,-100,-100,-100,-100,-76,-76,-73,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-100,-100,-83,-100,-100,-100,-100,-100,-100,-63,-84,-100,-83,-100,-100,-72,-73,-73,-72,-73,-72,-71,-89,-92,-74,-75,-74,-100,-100,-83,-100,-86,-87,-100,-73,-86,-86,-100,-100,-100,-87,-87,-100,-100,-100,-86,-89,-100,-91,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1974651419193
-100,-100,-100,-100,-100,-100,-100,-76,-76,-72,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-63,-84,-100,-84,-100,-100,-74,-73,-73,-72,-73,-72,-71,-89,-90,-75,-75,-75,-100,-90,-81,-100,-86,-88,-100,-73,-88,-87,-81,-100,-100,-86,-86,-100,-100,-100,-86,-89,-100,-90,-100,-100,-100,-100,-90,-85,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,692,1976513343516
-100,-100,-100,-100,-100,-100,-88,-82,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-77,-100,-100,-100,-100,-100,-100,-60,-77,-100,-77,-100,-100,-100,-100,-72,-72,-72,-100,-100,-86,-85,-68,-70,-67,-84,-85,-100,-100,-100,-100,-100,-78,-85,-88,-100,-100,-100,-100,-100,-85,-83,-88,-100,-90,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-88,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2031835894224
-100,-100,-100,-100,-100,-100,-88,-84,-85,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-100,-79,-100,-100,-100,-100,-100,-100,-59,-79,-100,-79,-100,-100,-80,-100,-73,-73,-73,-100,-100,-85,-84,-66,-67,-67,-85,-85,-79,-76,-100,-86,-100,-78,-85,-85,-76,-100,-100,-100,-91,-85,-83,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2033667379535
-88,-100,-100,-100,-100,-100,-100,-83,-84,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-58,-79,-100,-79,-100,-100,-80,-100,-73,-73,-73,-82,-82,-85,-85,-67,-67,-68,-85,-83,-75,-76,-86,-86,-100,-73,-85,-85,-76,-77,-100,-100,-91,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-88,-100,-100,-89,-88,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2035552965212
-88,-100,-100,-100,-100,-100,-100,-83,-85,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-78,-100,-100,-79,-100,-100,-100,-100,-100,-100,-58,-79,-100,-79,-100,-100,-83,-81,-73,-73,-73,-82,-82,-85,-85,-68,-67,-68,-85,-84,-75,-76,-86,-86,-100,-77,-85,-85,-76,-77,-100,-100,-100,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2037476566461
