ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,80:8d:b7:55:35:03,38:17:c3:1f:01:82,38:17:c3:1f:01:81,b0:be:76:f8:30:5e,80:8d:b7:55:35:01,38:17:c3:1f:01:80,80:8d:b7:55:35:02,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:31,38:17:c3:19:d7:71,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:d7:72,44:48:c1:a5:82:21,80:8d:b7:55:3a:50,2a:16:ad:ec:da:ab,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,00:4e:35:df:06:52,00:4e:35:df:06:51,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,38:17:c3:19:d7:60,38:17:c3:19:d7:61,44:48:c1:a5:82:20,44:48:c1:a5:82:22,00:4e:35:df:06:42,20:a6:cd:50:24:a0,38:17:c3:19:45:b2,80:8d:b7:55:35:00,80:8d:b7:55:39:c2,80:8d:b7:55:25:e1,38:17:c3:1e:ff:02,20:a6:cd:50:24:a2,38:17:c3:19:55:50,38:17:c3:1e:ff:01,00:4e:35:df:06:40,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,38:17:c3:19:45:b1,38:17:c3:1f:22:30,00:4e:35:df:06:41,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,68:ff:7b:e4:af:39,38:17:c3:19:55:52,60:32:b1:3e:1a:b8,38:17:c3:19:71:90,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:31,38:17:c3:19:55:51,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:55:41,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,38:17:c3:1f:08:41,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:1f:22:22,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:43,38:17:c3:1f:22:20,38:17:c3:1f:22:31,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:40,00:4e:35:de:d7:41,38:17:c3:19:71:80,38:17:c3:19:71:81,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:00,00:4e:35:df:0e:02,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a0,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1b:08:b0,38:17:c3:1b:08:a2,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,x,y,timestamp
-52,-53,-53,-53,-55,-55,-55,-67,-67,-67,-67,-76,-74,-100,-100,-70,-68,-78,-66,-79,-73,-78,-83,-79,-79,-73,-73,-78,-76,-79,-79,-84,-82,-82,-84,-77,-82,-79,-75,-76,-79,-79,-100,-79,-83,-100,-82,-82,-82,-86,-85,-100,-90,-100,-100,-100,-75,-100,-79,-76,-76,-79,-80,-100,-100,-100,-67,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,689,569609186396
-52,-53,-54,-53,-56,-56,-57,-69,-68,-74,-68,-76,-73,-100,-79,-70,-68,-100,-69,-77,-72,-77,-75,-80,-80,-73,-72,-78,-79,-81,-81,-84,-82,-82,-83,-77,-81,-79,-77,-77,-81,-79,-89,-78,-82,-88,-82,-82,-82,-86,-87,-92,-90,-100,-100,-100,-100,-74,-100,-79,-77,-81,-81,-91,-100,-100,-67,-75,-100,-100,-100,-92,-100,-100,-86,-100,-100,-100,-94,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,689,573976357904
-62,-56,-56,-56,-61,-62,-62,-65,-65,-65,-66,-76,-78,-73,-72,-73,-79,-73,-71,-78,-77,-78,-79,-74,-73,-72,-72,-78,-100,-73,-74,-83,-77,-76,-82,-79,-79,-79,-80,-80,-100,-79,-85,-80,-82,-86,-82,-81,-81,-85,-85,-91,-90,-87,-86,-74,-70,-77,-100,-100,-100,-83,-100,-86,-100,-92,-76,-77,-100,-100,-100,-100,-84,-100,-100,-100,-81,-100,-100,-100,-90,-91,-92,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,636884527568
-51,-57,-56,-56,-62,-62,-63,-65,-65,-65,-66,-76,-78,-73,-72,-72,-74,-73,-73,-77,-72,-78,-80,-74,-73,-71,-71,-78,-100,-73,-74,-83,-77,-76,-82,-79,-100,-79,-80,-80,-78,-79,-100,-80,-82,-86,-82,-81,-81,-85,-85,-92,-90,-100,-100,-100,-73,-75,-100,-79,-79,-83,-79,-86,-84,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-92,-96,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,639998138088
-59,-59,-60,-59,-62,-62,-63,-65,-65,-67,-65,-79,-74,-100,-71,-72,-74,-100,-73,-77,-72,-78,-80,-76,-75,-71,-71,-77,-100,-74,-75,-80,-76,-76,-81,-78,-78,-82,-80,-79,-78,-81,-84,-81,-81,-86,-81,-81,-81,-85,-87,-91,-88,-90,-89,-100,-73,-79,-100,-79,-79,-80,-78,-100,-83,-88,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-88,-100,-100,-90,-90,-90,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,644345652825
-64,-59,-60,-59,-61,-61,-62,-65,-65,-67,-65,-78,-70,-71,-71,-76,-71,-100,-71,-77,-71,-79,-82,-76,-75,-70,-71,-77,-100,-74,-75,-80,-78,-76,-80,-78,-78,-82,-80,-79,-80,-81,-100,-81,-81,-86,-81,-81,-81,-85,-87,-92,-89,-90,-89,-100,-100,-78,-100,-100,-100,-80,-78,-84,-83,-88,-72,-78,-100,-100,-84,-100,-100,-100,-85,-100,-100,-92,-100,-86,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,647446013397
-60,-60,-60,-60,-61,-61,-62,-65,-65,-65,-65,-78,-71,-71,-100,-76,-72,-100,-69,-79,-71,-79,-81,-76,-77,-70,-71,-78,-81,-74,-77,-80,-78,-100,-80,-78,-78,-82,-80,-78,-80,-81,-89,-81,-81,-86,-81,-81,-81,-85,-86,-92,-91,-100,-100,-100,-100,-79,-100,-81,-80,-80,-80,-84,-100,-100,-71,-100,-100,-100,-84,-100,-100,-100,-85,-100,-100,-91,-100,-85,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,651847750218
-61,-60,-59,-60,-63,-63,-64,-65,-65,-65,-65,-77,-73,-70,-100,-75,-71,-100,-70,-76,-71,-77,-81,-76,-77,-71,-71,-77,-81,-74,-77,-81,-78,-77,-82,-78,-100,-82,-80,-78,-100,-81,-100,-81,-83,-86,-81,-81,-81,-85,-86,-91,-90,-100,-100,-100,-100,-77,-100,-81,-80,-100,-80,-84,-100,-89,-71,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-85,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,674,654926458759
-50,-58,-60,-56,-60,-60,-61,-64,-64,-64,-64,-69,-72,-71,-73,-75,-73,-72,-72,-78,-71,-77,-83,-78,-78,-71,-71,-77,-80,-78,-78,-79,-83,-100,-79,-75,-84,-83,-76,-77,-77,-77,-82,-77,-79,-84,-83,-84,-83,-85,-85,-85,-92,-85,-85,-79,-76,-70,-78,-80,-79,-100,-77,-84,-100,-100,-100,-70,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,698293559524
-51,-58,-60,-59,-60,-61,-62,-64,-64,-64,-64,-69,-72,-72,-73,-76,-71,-72,-71,-78,-74,-77,-80,-78,-78,-75,-75,-77,-77,-78,-78,-81,-83,-83,-81,-75,-83,-83,-76,-77,-77,-77,-100,-77,-81,-84,-83,-84,-83,-85,-85,-86,-92,-88,-86,-79,-76,-70,-78,-77,-78,-100,-77,-84,-100,-100,-100,-70,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,701391368116
-51,-58,-59,-59,-60,-60,-61,-64,-63,-64,-64,-100,-72,-72,-71,-75,-71,-72,-71,-78,-76,-78,-85,-78,-78,-75,-75,-77,-77,-78,-77,-81,-83,-83,-81,-75,-83,-77,-76,-76,-76,-76,-88,-76,-80,-84,-84,-84,-83,-84,-85,-86,-100,-86,-86,-100,-76,-70,-78,-77,-78,-76,-77,-83,-100,-100,-100,-100,-78,-81,-100,-100,-100,-100,-100,-93,-100,-100,-100,-86,-92,-90,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,705764519156
-51,-61,-59,-59,-60,-60,-61,-64,-63,-64,-64,-100,-72,-71,-71,-75,-71,-72,-100,-77,-76,-76,-83,-78,-78,-75,-74,-77,-100,-78,-77,-81,-83,-83,-81,-75,-100,-77,-76,-76,-75,-76,-100,-76,-80,-84,-84,-84,-83,-84,-85,-87,-100,-87,-88,-100,-74,-71,-100,-77,-78,-76,-76,-83,-100,-100,-70,-71,-100,-81,-100,-90,-84,-100,-100,-93,-100,-100,-100,-86,-92,-100,-100,-100,-100,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,708911672540
-49,-59,-59,-59,-60,-62,-61,-66,-66,-66,-65,-69,-72,-71,-70,-79,-71,-69,-72,-77,-76,-76,-81,-79,-79,-75,-75,-76,-75,-78,-79,-80,-100,-100,-80,-76,-100,-77,-77,-78,-75,-76,-88,-76,-80,-85,-86,-85,-85,-85,-86,-90,-100,-88,-88,-100,-74,-71,-100,-77,-100,-76,-75,-100,-100,-100,-71,-71,-100,-100,-100,-90,-84,-100,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,713302341393
-50,-59,-59,-59,-62,-61,-61,-66,-66,-66,-65,-69,-70,-70,-70,-78,-70,-70,-72,-77,-76,-76,-80,-79,-79,-75,-75,-76,-75,-78,-79,-80,-100,-100,-80,-76,-100,-77,-77,-78,-75,-76,-100,-76,-80,-85,-86,-85,-85,-85,-86,-88,-90,-89,-88,-100,-100,-100,-100,-100,-76,-76,-75,-85,-100,-100,-71,-69,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,659,716421256756
-55,-63,-62,-61,-66,-67,-66,-70,-71,-70,-70,-71,-71,-100,-100,-71,-74,-100,-73,-76,-75,-78,-83,-76,-78,-75,-74,-78,-79,-77,-77,-81,-77,-77,-81,-73,-77,-77,-74,-73,-74,-79,-87,-77,-82,-88,-79,-80,-80,-88,-87,-88,-93,-88,-88,-73,-76,-70,-73,-79,-78,-74,-74,-100,-100,-100,-73,-71,-73,-100,-84,-92,-100,-86,-100,-100,-100,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,761032252521
-54,-62,-60,-61,-66,-67,-67,-70,-71,-70,-70,-71,-72,-100,-78,-72,-74,-100,-73,-76,-73,-78,-79,-76,-78,-73,-74,-77,-79,-77,-77,-79,-75,-75,-79,-73,-76,-77,-74,-73,-74,-79,-100,-77,-80,-88,-79,-80,-80,-88,-87,-88,-91,-88,-88,-73,-78,-70,-72,-79,-78,-74,-74,-84,-100,-91,-73,-71,-72,-100,-82,-92,-100,-84,-82,-100,-100,-91,-100,-84,-89,-90,-100,-100,-88,-100,-100,-100,-90,-91,-91,-89,-91,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,764174822988
-55,-62,-58,-60,-68,-67,-69,-68,-68,-68,-68,-100,-72,-100,-78,-74,-73,-100,-73,-79,-73,-79,-82,-77,-79,-73,-73,-79,-80,-77,-78,-83,-76,-75,-82,-74,-76,-76,-74,-75,-74,-76,-85,-76,-81,-85,-79,-80,-80,-85,-85,-88,-92,-88,-90,-73,-78,-70,-73,-79,-78,-74,-100,-84,-100,-91,-72,-71,-72,-100,-82,-91,-100,-84,-82,-100,-100,-91,-100,-84,-90,-90,-100,-100,-90,-100,-100,-100,-90,-91,-91,-89,-91,-91,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,768671982413
-62,-61,-61,-61,-72,-71,-72,-68,-68,-68,-68,-100,-68,-100,-100,-72,-69,-100,-69,-82,-73,-82,-82,-77,-79,-73,-74,-83,-81,-77,-78,-81,-76,-78,-80,-74,-100,-76,-74,-75,-79,-76,-100,-76,-80,-85,-79,-80,-80,-85,-85,-87,-90,-88,-88,-73,-100,-100,-73,-81,-100,-78,-79,-100,-100,-89,-68,-71,-72,-100,-100,-91,-100,-100,-82,-100,-86,-91,-100,-84,-90,-90,-100,-100,-90,-100,-90,-100,-90,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,771806494652
-55,-62,-63,-63,-71,-70,-70,-66,-66,-66,-66,-71,-68,-100,-100,-72,-70,-100,-70,-80,-71,-80,-79,-74,-75,-71,-71,-79,-81,-74,-74,-81,-76,-76,-81,-78,-77,-76,-76,-77,-77,-76,-87,-76,-80,-84,-80,-80,-81,-85,-85,-86,-90,-86,-88,-73,-83,-72,-73,-81,-100,-77,-77,-86,-81,-89,-70,-71,-73,-100,-100,-91,-100,-100,-82,-100,-86,-89,-100,-84,-90,-88,-100,-100,-100,-100,-90,-100,-92,-100,-100,-100,-100,-89,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,776171899077
-53,-61,-62,-61,-69,-69,-70,-66,-66,-66,-66,-71,-69,-100,-84,-73,-71,-100,-70,-80,-72,-80,-82,-74,-75,-72,-72,-79,-100,-74,-74,-81,-76,-76,-81,-78,-77,-76,-76,-77,-77,-76,-100,-76,-81,-84,-80,-80,-81,-85,-85,-88,-88,-88,-88,-73,-79,-70,-73,-100,-100,-77,-77,-84,-81,-88,-71,-68,-73,-84,-81,-90,-100,-85,-82,-100,-100,-89,-100,-84,-90,-88,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,644,779310742930
-52,-100,-100,-100,-65,-66,-67,-67,-67,-68,-67,-72,-71,-100,-80,-66,-73,-100,-71,-83,-74,-84,-80,-77,-80,-74,-74,-83,-100,-80,-80,-80,-76,-75,-81,-76,-75,-76,-77,-76,-74,-76,-85,-78,-79,-84,-84,-85,-85,-84,-84,-88,-90,-87,-86,-100,-79,-71,-100,-100,-100,-75,-75,-88,-100,-100,-71,-71,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-91,-89,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,629,823463846559
-50,-62,-62,-61,-66,-66,-67,-67,-67,-68,-67,-70,-71,-100,-80,-66,-73,-100,-71,-83,-73,-84,-85,-77,-80,-74,-73,-83,-81,-80,-80,-81,-76,-75,-81,-76,-75,-76,-77,-76,-74,-76,-100,-78,-81,-84,-84,-85,-85,-84,-84,-88,-90,-87,-86,-100,-79,-70,-100,-81,-83,-75,-72,-88,-84,-100,-71,-70,-100,-100,-86,-90,-100,-85,-100,-100,-100,-89,-100,-100,-100,-91,-100,-100,-91,-100,-90,-100,-100,-100,-100,-100,-91,-89,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,629,826585402964
-53,-62,-62,-61,-66,-66,-67,-67,-67,-68,-67,-70,-69,-100,-100,-66,-71,-100,-71,-84,-73,-83,-84,-77,-80,-74,-73,-83,-81,-80,-80,-81,-100,-75,-81,-78,-100,-76,-77,-77,-100,-76,-73,-76,-81,-83,-84,-85,-84,-84,-84,-87,-89,-86,-86,-100,-100,-70,-100,-81,-83,-75,-74,-100,-84,-90,-72,-70,-100,-100,-84,-90,-100,-85,-85,-100,-100,-89,-100,-100,-91,-91,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,261,629,831007207442
