60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,44:48:c1:91:d0:12,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:45:b1,38:17:c3:1f:09:93,38:17:c3:1f:19:d2,38:17:c3:19:45:b2,38:17:c3:1f:19:d1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,38:17:c3:1f:09:91,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:09:92,44:48:c1:91:95:b1,a8:bd:27:4c:aa:93,44:48:c1:91:95:a3,a8:bd:27:4c:aa:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,44:48:c1:91:95:b0,44:48:c1:91:95:b3,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:c2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,38:17:c3:24:47:50,44:48:c1:91:95:b2,44:48:c1:91:95:a2,38:17:c3:1f:1c:10,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b4:5d:50:e1:96:42,44:48:c1:91:95:a0,44:48:c1:91:aa:21,44:48:c1:91:aa:22,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:aa:32,44:48:c1:91:aa:31,38:17:c3:1f:14:00,38:17:c3:1f:09:80,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,44:48:c1:91:aa:20,44:48:c1:91:d0:00,38:17:c3:1f:19:c2,44:48:c1:91:aa:30,38:17:c3:19:36:30,38:17:c3:1f:19:f0,b6:e6:2d:69:d5:58,b4:5d:50:e1:96:41,38:17:c3:19:45:a1,20:a6:cd:42:13:e2,38:17:c3:19:45:a2,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,44:48:c1:91:9d:50,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:e1,20:a6:cd:42:13:e0,38:17:c3:22:5e:f1,92:32:4b:b2:cc:47,38:17:c3:22:5e:f2,20:a6:cd:42:0b:e3,86:0d:8e:aa:25:a4,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:1a:cf:d0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:70,38:17:c3:19:d7:61,38:17:c3:19:d7:60,72:32:b1:3e:1a:b7,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:29:d1,80:8d:b7:55:3a:40,b0:be:76:f8:30:5e,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,ea:9e:b4:53:24:54,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,68:ff:7b:e4:af:38,38:17:c3:1e:ff:10,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,38:17:c3:1f:22:30,00:4e:35:df:06:52,80:8d:b7:55:39:c1,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:36:22,38:17:c3:19:36:20,00:4e:35:de:e1:12,38:17:c3:1e:ff:01,38:17:c3:19:71:80,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:19:36:21,38:17:c3:1f:0e:10,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:50,38:17:c3:1f:0e:12,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,b4:5d:50:e1:92:23,00:4e:35:df:06:42,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:de:e1:00,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,80:8d:b7:55:4d:01,38:17:c3:1f:0e:01,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-63,-60,-60,-63,-63,-75,-74,-74,-75,-75,-74,-72,-72,-72,-71,-72,-70,-70,-76,-78,-83,-77,-82,-71,-68,-71,-79,-79,-79,-78,-80,-84,-77,-78,-100,-78,-75,-81,-81,-85,-59,-63,-75,-72,-72,-71,-70,-76,-71,-83,-79,-79,-80,-100,-100,-72,-78,-71,-71,-72,-100,-100,-100,-85,-85,-55,-52,-66,-66,-73,-100,-76,-86,-85,-66,-75,-100,-87,-100,-72,-100,-100,-100,-88,-100,-73,-100,-82,-100,-100,-100,-100,-83,-83,-84,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,742,526562661152
-64,-60,-59,-62,-63,-75,-73,-73,-75,-75,-73,-72,-72,-71,-71,-72,-70,-70,-77,-79,-84,-77,-84,-73,-67,-69,-79,-79,-79,-79,-80,-85,-51,-80,-100,-79,-76,-80,-80,-84,-58,-63,-75,-73,-72,-100,-70,-78,-55,-83,-80,-80,-81,-78,-100,-72,-79,-100,-100,-100,-100,-100,-100,-84,-85,-54,-57,-65,-66,-73,-100,-100,-100,-100,-65,-100,-100,-87,-100,-72,-100,-100,-100,-87,-100,-73,-78,-83,-100,-100,-77,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,742,532827867348
-66,-58,-58,-61,-63,-75,-71,-71,-75,-75,-71,-72,-72,-72,-100,-100,-71,-71,-77,-82,-82,-77,-83,-73,-67,-69,-82,-80,-81,-82,-83,-81,-77,-80,-80,-79,-75,-85,-85,-80,-58,-60,-75,-70,-72,-77,-71,-77,-75,-82,-82,-80,-84,-78,-100,-100,-79,-100,-100,-100,-100,-100,-100,-81,-82,-57,-54,-65,-66,-82,-79,-78,-100,-100,-65,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-78,-83,-100,-100,-77,-100,-83,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,575923648165
-66,-58,-58,-61,-61,-71,-71,-71,-71,-71,-71,-73,-73,-73,-76,-100,-72,-72,-77,-83,-81,-77,-82,-73,-68,-100,-81,-80,-81,-83,-84,-81,-78,-100,-80,-100,-77,-84,-83,-82,-58,-61,-71,-71,-73,-77,-72,-77,-84,-82,-82,-80,-84,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-82,-81,-55,-54,-67,-67,-81,-79,-78,-100,-100,-66,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,581963680610
-67,-58,-58,-62,-61,-71,-71,-71,-71,-71,-71,-73,-73,-73,-75,-77,-72,-72,-76,-83,-81,-77,-82,-73,-70,-70,-83,-81,-81,-82,-85,-81,-78,-77,-80,-100,-77,-84,-84,-81,-58,-61,-71,-71,-73,-76,-72,-77,-80,-82,-83,-80,-84,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-82,-81,-55,-55,-67,-67,-81,-79,-78,-100,-100,-67,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,587711555817
-67,-58,-58,-61,-62,-71,-71,-71,-71,-71,-71,-73,-73,-73,-76,-76,-72,-72,-77,-83,-82,-77,-82,-73,-70,-70,-83,-81,-82,-83,-85,-81,-78,-77,-80,-100,-77,-84,-85,-81,-58,-62,-71,-71,-72,-75,-72,-77,-74,-82,-83,-81,-85,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-81,-82,-54,-55,-67,-67,-80,-100,-79,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,593452793106
-67,-58,-58,-61,-61,-71,-71,-71,-71,-71,-71,-73,-73,-73,-76,-76,-72,-72,-77,-82,-82,-78,-82,-70,-68,-74,-83,-80,-81,-82,-85,-81,-78,-77,-100,-77,-77,-85,-84,-82,-57,-61,-71,-71,-73,-76,-73,-77,-74,-82,-82,-81,-84,-100,-100,-100,-100,-100,-100,-72,-81,-100,-100,-81,-82,-55,-55,-66,-100,-81,-100,-79,-100,-100,-67,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,599391599614
-66,-58,-58,-61,-61,-71,-72,-72,-71,-71,-71,-73,-73,-73,-76,-76,-73,-72,-77,-82,-83,-77,-83,-76,-69,-74,-82,-79,-80,-81,-85,-81,-78,-78,-82,-76,-76,-85,-84,-81,-57,-61,-70,-71,-73,-76,-72,-78,-73,-83,-82,-79,-84,-100,-100,-100,-100,-100,-100,-73,-81,-100,-100,-82,-81,-55,-56,-67,-67,-81,-100,-79,-100,-100,-67,-79,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,722,605137641070
-62,-58,-58,-58,-59,-76,-75,-76,-75,-76,-76,-77,-77,-78,-78,-77,-67,-67,-81,-83,-87,-81,-86,-76,-71,-75,-84,-81,-80,-83,-84,-83,-77,-74,-82,-73,-75,-85,-85,-83,-57,-58,-76,-76,-77,-77,-68,-81,-75,-87,-84,-81,-84,-100,-100,-100,-74,-100,-77,-73,-81,-100,-100,-83,-83,-58,-59,-67,-67,-76,-100,-79,-100,-100,-67,-79,-100,-84,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,641241601577
-61,-57,-57,-61,-60,-76,-76,-75,-76,-76,-75,-78,-78,-78,-78,-77,-68,-68,-81,-82,-87,-81,-86,-100,-71,-75,-83,-81,-80,-83,-85,-84,-79,-76,-100,-77,-75,-86,-85,-83,-57,-60,-76,-76,-78,-77,-68,-81,-79,-86,-81,-80,-85,-100,-100,-100,-75,-100,-77,-100,-100,-100,-100,-83,-84,-55,-59,-66,-66,-77,-79,-79,-100,-100,-66,-79,-100,-100,-100,-77,-100,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,647125782981
-61,-58,-58,-61,-61,-75,-76,-76,-75,-75,-76,-78,-78,-78,-78,-77,-68,-68,-82,-82,-86,-81,-86,-86,-72,-74,-81,-80,-79,-81,-85,-84,-79,-76,-100,-76,-74,-86,-86,-82,-58,-60,-75,-76,-78,-77,-69,-82,-76,-86,-81,-80,-85,-100,-100,-100,-75,-100,-74,-72,-80,-100,-100,-83,-83,-55,-59,-66,-66,-77,-79,-79,-100,-100,-66,-79,-100,-100,-100,-77,-100,-100,-100,-85,-100,-73,-81,-100,-80,-100,-80,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,653156308760
-61,-58,-58,-61,-61,-75,-75,-76,-75,-75,-76,-77,-77,-77,-78,-78,-68,-68,-82,-82,-86,-82,-86,-72,-72,-75,-81,-80,-80,-82,-85,-82,-79,-76,-100,-76,-75,-86,-85,-84,-58,-61,-76,-76,-77,-76,-69,-82,-79,-86,-82,-80,-85,-100,-100,-72,-75,-100,-77,-72,-80,-100,-100,-83,-84,-56,-59,-67,-68,-77,-79,-80,-100,-100,-67,-100,-100,-87,-100,-78,-100,-100,-100,-88,-100,-72,-81,-100,-80,-100,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,659067964852
-61,-58,-58,-61,-61,-75,-76,-76,-75,-75,-76,-77,-77,-77,-77,-78,-68,-68,-80,-83,-86,-80,-86,-72,-71,-75,-82,-80,-80,-83,-85,-84,-79,-75,-100,-76,-76,-85,-85,-84,-58,-61,-75,-76,-77,-78,-69,-80,-79,-86,-83,-80,-84,-100,-100,-72,-75,-100,-77,-72,-80,-100,-100,-83,-83,-57,-59,-67,-67,-77,-79,-79,-100,-100,-67,-79,-100,-87,-100,-78,-100,-100,-100,-86,-100,-72,-81,-100,-80,-100,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,665144418027
-61,-58,-58,-61,-61,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-78,-68,-68,-80,-83,-86,-80,-86,-72,-72,-75,-83,-80,-80,-82,-86,-84,-78,-75,-100,-100,-75,-85,-85,-83,-58,-61,-76,-76,-77,-78,-69,-80,-79,-87,-82,-80,-85,-100,-100,-72,-100,-100,-78,-72,-100,-100,-100,-84,-84,-56,-58,-67,-67,-52,-79,-79,-100,-100,-67,-79,-100,-87,-100,-78,-100,-100,-100,-88,-100,-72,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,671175651931
-62,-59,-59,-61,-61,-75,-77,-77,-75,-75,-77,-77,-78,-78,-77,-78,-68,-68,-81,-82,-85,-81,-86,-76,-72,-77,-83,-80,-80,-83,-86,-83,-78,-75,-100,-100,-75,-85,-84,-83,-56,-61,-75,-78,-77,-78,-68,-82,-48,-87,-82,-80,-85,-100,-100,-72,-100,-100,-76,-73,-100,-100,-100,-83,-84,-57,-58,-67,-67,-78,-80,-79,-100,-100,-68,-79,-100,-100,-100,-100,-100,-100,-100,-88,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,693789024526
-61,-58,-58,-60,-60,-75,-77,-77,-75,-75,-77,-78,-78,-78,-78,-79,-69,-69,-81,-82,-85,-82,-84,-75,-74,-77,-83,-79,-78,-83,-85,-83,-100,-74,-100,-74,-75,-100,-84,-83,-57,-60,-75,-77,-78,-78,-69,-82,-80,-85,-83,-79,-84,-100,-100,-100,-74,-77,-77,-72,-79,-100,-100,-83,-85,-55,-61,-100,-100,-78,-80,-79,-100,-100,-68,-79,-100,-100,-100,-100,-100,-100,-100,-88,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,699720666711
-62,-58,-58,-60,-60,-75,-79,-78,-75,-75,-79,-78,-78,-79,-78,-78,-69,-69,-81,-83,-87,-82,-87,-74,-71,-74,-83,-79,-80,-82,-85,-83,-79,-75,-80,-75,-76,-100,-84,-84,-57,-60,-75,-78,-79,-78,-69,-82,-79,-86,-84,-80,-84,-81,-100,-100,-75,-77,-77,-72,-80,-100,-100,-83,-84,-56,-61,-66,-100,-79,-80,-80,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-88,-100,-72,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,65,702,705597283428
